r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
l,0.0
r,0.0
